,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
202,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,Difference
203,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,15.001000000000001,66.0,53.083333333333336,67.66666666666667,22.08433333333333,27.751,7.858142857142859,3.334333333333333,Final
204,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,15.001000000000001,66.0,53.083333333333336,67.66666666666667,22.08433333333333,27.751,7.858142857142859,3.334333333333333,Starting
205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.125,-0.5,Difference
206,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,20.001,66.0,53.083333333333336,67.66666666666667,22.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Final
207,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,20.001,66.0,53.083333333333336,67.66666666666667,22.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Starting
208,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,0.0,0.0,0.0,Difference
209,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,20.001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Final
210,3.4414761904761906,39.16766666666667,41.0,40.001000000000005,20.001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Starting
211,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
212,3.4414761904761906,39.16766666666667,41.0,45.001000000000005,15.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Final
213,3.4414761904761906,39.16766666666667,41.0,45.001000000000005,15.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Starting
214,,,,,,,,,,,,,Difference
215,3.4414761904761906,39.16766666666667,41.0,45.001000000000005,15.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Final
216,3.4414761904761906,39.16766666666667,41.0,45.001000000000005,15.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Starting
217,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
218,3.4414761904761906,39.16766666666667,41.0,50.001000000000005,10.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Final
219,3.4414761904761906,39.16766666666667,41.0,50.001000000000005,10.001000000000001,66.0,52.083333333333336,67.66666666666667,27.08433333333333,32.751000000000005,7.233142857142859,0.8343333333333329,Starting
220,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,Difference
221,0.9414761904761906,40.83433333333333,41.0,50.001000000000005,10.001000000000001,66.0,57.083333333333336,67.66666666666667,27.08433333333333,30.251000000000005,7.233142857142859,0.001,Final
222,0.9414761904761906,40.83433333333333,41.0,50.001000000000005,10.001000000000001,66.0,57.083333333333336,67.66666666666667,27.08433333333333,30.251000000000005,7.233142857142859,0.001,Starting
223,0.6,-0.5,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.6,Difference
224,3.9414761904761906,38.33433333333333,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,72.66666666666667,27.08433333333333,35.251000000000005,4.733142857142859,3.001,Final
225,3.9414761904761906,38.33433333333333,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,72.66666666666667,27.08433333333333,35.251000000000005,4.733142857142859,3.001,Starting
226,-0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.75,0.0,0.0,Difference
227,0.19147619047619058,40.001,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,72.66666666666667,29.58433333333333,31.501000000000005,4.733142857142859,3.001,Final
228,0.19147619047619058,40.001,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,72.66666666666667,29.58433333333333,31.501000000000005,4.733142857142859,3.001,Starting
229,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.5,0.0,Difference
230,2.6914761904761906,40.001,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,77.66666666666667,27.08433333333333,31.501000000000005,7.233142857142859,3.001,Final
231,2.6914761904761906,40.001,41.0,45.001000000000005,15.001000000000001,66.0,57.083333333333336,77.66666666666667,27.08433333333333,31.501000000000005,7.233142857142859,3.001,Starting
232,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,Difference
233,2.6914761904761906,40.001,41.0,50.001000000000005,10.001000000000001,66.0,52.083333333333336,82.66666666666667,27.08433333333333,26.501000000000005,12.233142857142859,3.001,Final
234,2.6914761904761906,40.001,41.0,50.001000000000005,10.001000000000001,66.0,52.083333333333336,82.66666666666667,27.08433333333333,26.501000000000005,12.233142857142859,3.001,Starting
235,-0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,0.0,Difference
236,1.024809523809524,41.251,41.0,50.001000000000005,10.001000000000001,66.0,53.75,82.66666666666667,27.08433333333333,24.834333333333337,12.233142857142859,3.001,Final
237,1.024809523809524,41.251,41.0,50.001000000000005,10.001000000000001,66.0,53.75,82.66666666666667,27.08433333333333,24.834333333333337,12.233142857142859,3.001,Starting
238,-0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.16666666666666666,0.0,0.0,Difference
239,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,55.416666666666664,82.66666666666667,27.08433333333333,24.001000000000005,12.233142857142859,3.001,Final
240,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,55.416666666666664,82.66666666666667,27.08433333333333,24.001000000000005,12.233142857142859,3.001,Starting
241,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,Difference
242,0.1914761904761908,42.91766666666666,41.0,45.001000000000005,10.001000000000001,71.0,60.416666666666664,82.66666666666667,22.08433333333333,24.001000000000005,12.233142857142859,3.001,Final
243,0.1914761904761908,42.91766666666666,41.0,45.001000000000005,10.001000000000001,71.0,60.416666666666664,82.66666666666667,22.08433333333333,24.001000000000005,12.233142857142859,3.001,Starting
244,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,Difference
245,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,24.001000000000005,12.233142857142859,3.001,Final
246,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,24.001000000000005,12.233142857142859,3.001,Starting
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.2,0.5,Difference
248,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,22.751000000000005,13.233142857142859,5.5009999999999994,Final
249,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,22.751000000000005,13.233142857142859,5.5009999999999994,Starting
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.14285714285714285,-0.3333333333333333,Difference
251,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,25.251000000000005,12.518857142857145,3.834333333333333,Final
252,0.1914761904761908,42.91766666666666,41.0,50.001000000000005,10.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,25.251000000000005,12.518857142857145,3.834333333333333,Starting
253,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.16666666666666666,Difference
254,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,15.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,27.751000000000005,10.018857142857145,4.667666666666666,Final
255,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,15.001000000000001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,27.751000000000005,10.018857142857145,4.667666666666666,Starting
256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.125,-0.5,Difference
257,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,20.001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,32.751000000000005,9.393857142857145,2.1676666666666664,Final
258,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,20.001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,32.751000000000005,9.393857142857145,2.1676666666666664,Starting
259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.125,-0.5,Difference
260,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,25.001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,37.751000000000005,8.768857142857145,0.001,Final
261,1.6200476190476192,42.91766666666666,41.0,50.001000000000005,25.001,66.0,60.416666666666664,82.66666666666667,27.08433333333333,37.751000000000005,8.768857142857145,0.001,Starting
262,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,Difference
263,0.001,44.584333333333326,41.0,50.001000000000005,25.001,66.0,60.416666666666664,82.66666666666667,32.08433333333333,37.751000000000005,6.268857142857145,0.001,Final
264,0.001,44.584333333333326,41.0,50.001000000000005,25.001,66.0,60.416666666666664,82.66666666666667,32.08433333333333,37.751000000000005,6.268857142857145,0.001,Starting
265,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,Difference
266,0.001,46.25099999999999,41.0,50.001000000000005,25.001,66.0,65.41666666666666,82.66666666666667,32.08433333333333,35.251000000000005,6.268857142857145,0.001,Final
267,0.001,46.25099999999999,41.0,50.001000000000005,25.001,66.0,65.41666666666666,82.66666666666667,32.08433333333333,35.251000000000005,6.268857142857145,0.001,Starting
268,0.75,-0.3333333333333333,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,Difference
269,3.751,44.584333333333326,41.0,45.001000000000005,30.001,66.0,70.41666666666666,82.66666666666667,32.08433333333333,40.251000000000005,6.268857142857145,3.751,Final
270,3.751,44.584333333333326,41.0,45.001000000000005,30.001,66.0,70.41666666666666,82.66666666666667,32.08433333333333,40.251000000000005,6.268857142857145,3.751,Starting
271,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,Difference
272,1.251,46.25099999999999,41.0,45.001000000000005,30.001,66.0,75.41666666666666,82.66666666666667,32.08433333333333,37.751000000000005,6.268857142857145,1.251,Final
273,1.251,46.25099999999999,41.0,45.001000000000005,30.001,66.0,75.41666666666666,82.66666666666667,32.08433333333333,37.751000000000005,6.268857142857145,1.251,Starting
274,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,Difference
275,1.251,46.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,87.66666666666667,32.08433333333333,32.751000000000005,11.268857142857145,1.251,Final
276,1.251,46.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,87.66666666666667,32.08433333333333,32.751000000000005,11.268857142857145,1.251,Starting
277,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.5,0.0,Difference
278,3.751,46.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,29.584333333333333,32.751000000000005,13.768857142857145,1.251,Final
279,3.751,46.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,29.584333333333333,32.751000000000005,13.768857142857145,1.251,Starting
280,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6,0.0,0.0,Difference
281,0.7509999999999999,48.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,32.08433333333333,29.751000000000005,13.768857142857145,1.251,Final
282,0.7509999999999999,48.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,32.08433333333333,29.751000000000005,13.768857142857145,1.251,Starting
283,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.6,0.0,Difference
284,0.001,51.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,34.58433333333333,29.751000000000005,10.768857142857145,1.251,Final
285,0.001,51.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,34.58433333333333,29.751000000000005,10.768857142857145,1.251,Starting
286,,,,,,,,,,,,,Difference
287,0.001,51.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,34.58433333333333,29.751000000000005,10.768857142857145,1.251,Final
288,0.001,51.25099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,34.58433333333333,29.751000000000005,10.768857142857145,1.251,Starting
289,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6,0.0,0.0,Difference
290,0.001,53.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,37.08433333333333,26.751000000000005,10.768857142857145,1.251,Final
291,0.001,53.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,37.08433333333333,26.751000000000005,10.768857142857145,1.251,Starting
292,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.0,Difference
293,0.001,58.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,42.08433333333333,24.876000000000005,10.768857142857145,1.251,Final
294,0.001,58.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,42.08433333333333,24.876000000000005,10.768857142857145,1.251,Starting
295,,,,,,,,,,,,,Difference
296,0.001,58.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,42.08433333333333,24.876000000000005,10.768857142857145,1.251,Final
297,0.001,58.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,42.08433333333333,24.876000000000005,10.768857142857145,1.251,Starting
298,,,,,,,,,,,,,Difference
299,0.001,58.75099999999999,41.0,50.001000000000005,25.001,66.0,70.41666666666666,92.66666666666667,42.08433333333333,24.876000000000005,10.768857142857145,1.251,Final
