grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 9 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [6, 7, 9]]]","[['ROW', 3], ['COL', 7], ['COL', 6], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 8, 9]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,2.7494137287139893,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 9 7]
 [0 6 0 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['COL', 2], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 0, 2]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,1,0,1,4,2,2,2.3490867614746094,6.62
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 9 7]
 [2 6 0 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 7, 8]]]","[['ROW', 7], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [7, 2, 8]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2.5087363719940186,4.430000000000001
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [6, 4, 8]], ['FACT', [7, 0, 2]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['COL', 3], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 5, 2]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,3,3,2.4050943851470947,4.330000000000001
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [6, 4, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 7, 9]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]]]","[['ROW', 6], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 3, 6]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,1,1,3.0868330001831055,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [6, 3, 6]], ['FACT', [7, 1, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 6, 6]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,2.188711643218994,4.430000000000001
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 0 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [2, 6, 2]], ['FACT', [4, 4, 2]], ['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 8, 8]]]","[['ROW', 5], ['COL', 2], ['COL', 6], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 7, 2]]",4,6,1,2,1,1,0,0,0,2,1,3,3,0,1,0,1,3,3,3,4.0953528881073,6.62
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [4, 4, 2]], ['FACT', [5, 7, 2]], ['FACT', [7, 0, 2]]]","[['ROW', 3], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 1, 2]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,2.145747184753418,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [5, 8, 8]], ['FACT', [7, 2, 8]]]","[['ROW', 3], ['COL', 2], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 5, 8]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,2,0,1,4,2,2,4.3011181354522705,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [2, 1, 8]], ['FACT', [3, 5, 8]], ['FACT', [5, 8, 8]], ['FACT', [7, 2, 8]]]","[['ROW', 4], ['COL', 1], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 0, 8]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,2.010843515396118,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 0 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 5, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]]]","[['ROW', 7]]","['DERIVED', [7, 7, 1]]",1,8,0,0,1,1,0,0,0,0,0,8,0,0,2,0,1,8,0,0,6.235428333282471,9.01
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 0 4 5 6 8 2]]","[['FACT', [7, 7, 1]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 8], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [8, 3, 1]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,1,1,2.01953387260437,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [6, 1, 5]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]]]","[['ROW', 6], ['COL', 0], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 2, 1]]",4,4,2,1,1,1,0,0,0,1,2,1,3,0,1,0,1,1,3,3,1.6818265914916992,4.330000000000001
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 8, 4]], ['FACT', [8, 4, 4]]]","[['ROW', 6], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 0, 4]]",3,4,2,0,1,1,0,0,0,0,2,2,2,0,2,0,1,2,2,2,1.7079448699951172,4.430000000000001
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 0 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 8, 1]], ['FACT', [2, 0, 1]], ['FACT', [3, 1, 2]], ['FACT', [3, 5, 8]], ['FACT', [6, 2, 1]], ['FACT', [7, 7, 1]], ['FACT', [8, 3, 1]]]","[['ROW', 3], ['COL', 7], ['COL', 5], ['COL', 8], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 6, 1]]",11,8,6,4,1,1,0,0,0,4,6,2,6,0,0,0,1,2,10,6,1.7318840026855469,8.67
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [2, 0, 1]], ['FACT', [3, 6, 1]], ['FACT', [5, 1, 9]], ['FACT', [6, 2, 1]], ['FACT', [8, 3, 1]]]","[['ROW', 5], ['COL', 4], ['COL', 1], ['COL', 3], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 5, 1]]",8,6,4,3,1,1,0,0,0,3,4,1,5,0,0,0,1,1,7,5,1.371863842010498,6.449999999999999
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 0 9]
 [8 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [3, 6, 1]], ['FACT', [5, 5, 1]], ['FACT', [6, 2, 1]]]","[['ROW', 4], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 1, 1]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,1.0687510967254639,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 8 1 0 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 0 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [2, 7, 7]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [3, 6, 1]], ['FACT', [6, 8, 7]], ['FACT', [8, 1, 7]]]","[['ROW', 3], ['COL', 0], ['COL', 1], ['COL', 6], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [3, 2, 7]]",7,8,3,3,1,1,0,0,0,3,3,4,4,0,0,0,1,4,6,4,2.2840335369110107,8.74
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 0 9 2 0 0 3 5]
 [3 9 0 0 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [3, 2, 7]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [7, 5, 7]]]","[['ROW', 4], ['COL', 5], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 6, 7]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,2,0,1,4,2,2,1.7449414730072021,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 0 9 2 0 7 3 5]
 [3 9 0 0 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 4, 7]], ['FACT', [3, 2, 7]], ['FACT', [4, 6, 7]], ['FACT', [7, 5, 7]]]","[['ROW', 5], ['COL', 4], ['COL', 5], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 3, 7]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,1.3281371593475342,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 0 9 2 0 7 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [3, 3, 4]], ['FACT', [4, 0, 8]], ['FACT', [4, 1, 1]], ['FACT', [4, 6, 7]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]]]","[['ROW', 4], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [4, 2, 4]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,1,1,2.6033096313476562,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 4 9 2 0 7 3 5]
 [3 9 0 7 5 1 0 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [1, 7, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 2, 4]], ['FACT', [7, 8, 4]]]","[['ROW', 5], ['COL', 7], ['COL', 8], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [5, 6, 4]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,1.3440873622894287,4.23
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 4 9 2 0 7 3 5]
 [3 9 0 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [5, 0, 3]], ['FACT', [5, 1, 9]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]]]","[['ROW', 5]]","['DERIVED', [5, 2, 6]]",1,8,0,0,1,1,0,0,0,0,0,8,0,0,2,0,1,8,0,0,7.333665132522583,9.01
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 4 9 2 0 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 6, 7]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 2, 6]]]","[['ROW', 4], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 5, 6]]",2,6,1,0,1,1,0,0,0,0,1,5,1,0,2,0,1,5,1,1,2.2705538272857666,6.72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 7 4 3 8 1 0 9]
 [8 1 4 9 2 6 7 3 5]
 [3 9 6 7 5 1 4 2 8]
 [4 5 1 6 8 2 3 9 7]
 [2 6 8 3 9 7 5 1 4]
 [9 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [4, 5, 6]], ['FACT', [5, 2, 6]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['COL', 8], ['COL', 6], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 3], [6, 6]]]]","['DERIVED', [3, 7, 6]]",5,4,2,2,1,1,0,0,0,2,2,0,4,0,0,0,1,0,4,4,0.4489564895629883,4.23
