grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [1, 6, 8]], ['FACT', [2, 5, 4]], ['FACT', [7, 8, 4]]]","[['ROW', 2], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,14.040297269821167,445
"[[0 0 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [1, 3, 2]], ['FACT', [3, 4, 3]], ['FACT', [5, 4, 5]], ['FACT', [6, 4, 8]], ['FACT', [7, 4, 9]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [4, 4, 2]]",3,6,1,1,1,0,1,0,1,0,1,4,2,0,2,4,1,4,0,2,2,20.63986039161682,483
"[[0 0 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 4, 7]], ['FACT', [2, 3, 5]], ['FACT', [8, 1, 7]]]","[['ROW', 1], ['ROW', 2], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 0, 7]]",5,7,2,1,2,0,0,1,2,1,1,4,2,1,2,0,1,4,3,4,3,31.268329620361328,566
"[[7 0 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [1, 7, 4]], ['FACT', [2, 5, 4]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 4]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,8.214151382446289,245
"[[7 4 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['COL', 6], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 0, 9]]",3,6,1,1,1,1,0,0,0,1,1,4,2,0,2,0,1,4,4,2,2,28.65525507926941,573
"[[7 4 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [8, 0, 9]]]","[['ROW', 1], ['ROW', 0], ['COL', 0], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 2, 9]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,12.44270372390747,244
"[[7 4 2 8 0 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]]]","[['BLOCK', [[0, 3], [3, 6]]]]","['DERIVED', [0, 4, 1]]",1,8,1,0,0,0,0,1,0,0,0,8,0,0,8,2,1,8,2,0,0,28.32520079612732,849
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 5, 3]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 4, 6]], ['FACT', [2, 5, 4]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]]]","[['ROW', 4], ['ROW', 8], ['ROW', 3], ['ROW', 0], ['ROW', 2], ['COL', 7], ['COL', 1], ['COL', 6], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [5, 7, 2]]",11,22,3,3,5,0,1,1,5,2,2,1,2,19,1,0,2,1,1,9,21,24.05915665626526,386
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [3, 0, 5]], ['FACT', [4, 4, 2]], ['FACT', [5, 7, 2]]]","[['ROW', 5], ['ROW', 4], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [3, 1, 2]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,10.930346727371216,244
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [2, 2, 9]], ['FACT', [3, 1, 2]], ['FACT', [4, 3, 9]], ['FACT', [8, 0, 9]]]","[['ROW', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [5, 1, 9]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,10.457119464874268,172
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [3, 4, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]]]","[['ROW', 3], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 3]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,12.978678464889526,445
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [0 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [3, 4, 3]], ['FACT', [4, 7, 3]], ['FACT', [5, 1, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 4], ['ROW', 3], ['COL', 2], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 0, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,13.385950088500977,244
"[[7 4 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [2, 1, 8]], ['FACT', [5, 0, 3]], ['FACT', [8, 2, 3]]]","[['ROW', 0], ['COL', 1], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [1, 1, 3]]",4,4,2,1,1,0,1,0,1,0,2,1,3,0,1,1,1,1,0,3,3,13.90285849571228,172
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 1, 3]], ['FACT', [4, 7, 3]], ['FACT', [6, 6, 3]]]","[['ROW', 1], ['ROW', 0], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [2, 8, 3]]",5,4,2,1,2,0,1,0,2,0,2,0,4,0,0,0,1,0,0,4,4,13.825122594833374,72
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 4, 7]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]]]","[['ROW', 1], ['ROW', 0], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 7, 7]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,10.883017301559448,245
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]]]","[['ROW', 1], ['ROW', 0], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 0, 1]]",4,9,2,0,2,0,0,1,2,0,1,3,1,5,3,0,1,3,2,3,6,21.874889850616455,351
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]]]","[['ROW', 0], ['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 8, 1]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,13.866598844528198,245
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 8, 1]], ['FACT', [2, 6, 2]], ['FACT', [4, 7, 3]], ['FACT', [7, 4, 9]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 8], ['ROW', 7], ['COL', 7], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [6, 7, 9]]",5,12,2,1,2,0,1,1,2,0,1,1,3,8,0,1,2,1,0,3,11,17.324742078781128,171
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 2 0 4 3 0 0 0 0]
 [0 0 0 9 2 0 0 3 5]
 [3 9 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 9 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [4, 3, 9]], ['FACT', [5, 1, 9]], ['FACT', [6, 7, 9]]]","[['ROW', 5], ['ROW', 4], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 6], [9, 9]]]]","['DERIVED', [3, 8, 9]]",5,4,2,1,2,0,1,0,2,0,2,0,4,0,0,0,1,0,0,4,4,6.803199529647827,72
