grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 0 2 8 1 3 9 0 6]
 [6 0 5 2 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 0]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 3, 5]]]","[['ROW', 1], ['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [0, 7, 5]]",3,4,1,0,2,0,0,1,2,0,0,2,2,0,2,0,1,2,2,2,2,31.62594175338745,44.12
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 0 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 0]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [1, 6, 8]], ['FACT', [2, 5, 4]], ['FACT', [7, 8, 4]]]","[['ROW', 2], ['COL', 8], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 7, 4]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,25.68127679824829,36.22
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 0]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [0, 7, 5]], ['FACT', [3, 0, 5]], ['FACT', [5, 8, 8]], ['FACT', [7, 6, 5]]]","[['ROW', 3], ['COL', 7], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 8, 5]]",4,4,1,2,1,0,0,1,1,2,0,1,3,0,1,1,1,1,0,3,3,22.07189154624939,42.220000000000006
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [6, 6, 3]], ['FACT', [7, 4, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 6], ['ROW', 8], ['COL', 5], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [7, 3, 3]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,29.3385329246521,52.12
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 0 0 8 2]]","[['FACT', [2, 3, 5]], ['FACT', [6, 1, 5]], ['FACT', [7, 6, 5]], ['FACT', [8, 4, 4]]]","[['ROW', 7], ['ROW', 6], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [8, 5, 5]]",4,4,1,1,2,0,0,1,2,1,0,1,3,0,1,0,1,1,1,3,3,30.98178482055664,52.12
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 0 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [4, 3, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 8], ['ROW', 0], ['COL', 0], ['COL', 3], ['COL', 6], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 2, 9]]",7,10,1,3,3,0,0,1,3,3,0,2,3,5,1,1,1,2,1,6,8,42.49885821342468,63.29
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 3, 2]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [2, 4, 6]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [5, 4, 5]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [6, 4, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 1, 6]], ['FACT', [7, 4, 9]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 8, 2]]]","[['ROW', 1], ['ROW', 4], ['ROW', 8], ['ROW', 3], ['ROW', 0], ['COL', 4], ['COL', 6], ['COL', 1], ['COL', 8], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 7, 2]]",10,25,1,4,5,0,0,1,5,4,0,2,4,19,1,0,1,2,2,9,23,65.4058609008789,93.35
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 0 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [3, 4, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 7, 2]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]]]","[['ROW', 3], ['COL', 6], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 3]]",3,5,1,1,1,0,0,1,1,1,0,3,2,0,3,1,1,3,1,2,2,20.91673517227173,36.22
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [0 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [1, 4, 7]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 4, 6]], ['FACT', [4, 3, 9]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 4, 5]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [8, 1, 7]], ['FACT', [8, 4, 4]]]","[['ROW', 4], ['ROW', 0], ['COL', 4], ['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [2, 0, 1]]",5,17,1,2,2,0,0,1,2,2,0,6,0,11,5,1,1,6,3,4,11,19.279500722885132,31.360000000000003
"[[0 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 0, 1]], ['FACT', [2, 2, 9]], ['FACT', [8, 1, 7]]]","[['COL', 1], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 0, 7]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,20.284881591796875,20.32
"[[7 0 2 8 1 3 9 5 6]
 [6 0 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [0, 3, 8]], ['FACT', [0, 4, 1]], ['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 0, 6]], ['FACT', [1, 2, 5]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]], ['FACT', [2, 5, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 0], ['COL', 5], ['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [1, 1, 3]]",3,13,1,1,1,0,0,1,1,1,0,7,0,6,7,1,1,7,2,2,6,24.069810390472412,24.29
"[[7 0 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [0, 2, 2]], ['FACT', [1, 0, 6]], ['FACT', [1, 1, 3]], ['FACT', [1, 2, 5]], ['FACT', [2, 0, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 2, 9]]]","[['BLOCK', [[0, 0], [3, 3]]]]","['DERIVED', [0, 1, 4]]",1,8,1,0,0,0,0,1,0,0,0,8,0,0,8,2,1,8,2,0,0,30.49085307121277,16.32
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 0]
 [1 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [2, 0, 1]]]","[['ROW', 2], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [1, 8, 1]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,29.081904411315918,30.220000000000002
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 0]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 8, 1]], ['FACT', [2, 6, 2]], ['FACT', [4, 7, 3]]]","[['COL', 7], ['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 8, 3]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,8.897889852523804,20.32
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 0 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 7, 5]], ['FACT', [0, 8, 6]], ['FACT', [1, 6, 8]], ['FACT', [1, 7, 4]], ['FACT', [1, 8, 1]], ['FACT', [2, 6, 2]], ['FACT', [2, 8, 3]]]","[['BLOCK', [[0, 6], [3, 9]]]]","['DERIVED', [2, 7, 7]]",1,8,1,0,0,0,0,1,0,0,0,8,0,0,8,2,1,8,2,0,0,8.142631530761719,16.32
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [2, 0, 1]], ['FACT', [2, 7, 7]], ['FACT', [5, 7, 2]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [7, 3, 3]], ['FACT', [7, 4, 9]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 7, 8]]]","[['ROW', 7], ['COL', 0], ['COL', 7], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 2, 1]]",4,12,1,2,1,0,0,1,1,2,0,4,1,7,4,1,1,4,1,3,8,21.3303861618042,28.299999999999997
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [0 5 1 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [1, 4, 7]], ['FACT', [2, 4, 6]], ['FACT', [3, 4, 3]], ['FACT', [5, 4, 5]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 4, 9]], ['FACT', [7, 8, 4]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 7], ['ROW', 8], ['COL', 4], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 0, 4]]",4,11,1,1,2,0,0,1,2,1,0,2,1,8,2,0,1,2,2,3,9,45.42741823196411,34.21
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [4 5 1 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [0 7 3 0 4 5 0 8 2]]","[['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 7], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 0, 9]]",2,6,1,0,1,0,0,1,1,0,0,5,1,0,5,1,1,5,2,1,1,36.68093681335449,30.220000000000002
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [4 5 1 0 8 0 3 0 0]
 [0 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [7, 1, 6]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]]]","[['COL', 2], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 0, 2]]",2,6,1,1,0,0,0,1,0,1,0,5,1,0,5,2,1,5,1,1,1,16.238632678985596,20.32
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [4 5 1 0 8 0 3 0 0]
 [2 6 0 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [6, 0, 4]], ['FACT', [6, 1, 5]], ['FACT', [6, 2, 1]], ['FACT', [7, 0, 2]], ['FACT', [7, 1, 6]], ['FACT', [8, 0, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 2, 8]]",1,8,1,0,0,0,0,1,0,0,0,8,0,0,8,2,1,8,2,0,0,18.123579740524292,16.32
"[[7 4 2 8 1 3 9 5 6]
 [6 3 5 2 7 9 8 4 1]
 [1 8 9 5 6 4 2 7 3]
 [5 0 0 4 3 0 0 0 0]
 [0 0 0 9 0 0 0 3 5]
 [0 0 0 0 5 0 0 2 8]
 [4 5 1 0 8 0 3 0 0]
 [2 6 8 3 9 0 5 0 4]
 [9 7 3 0 4 5 0 8 2]]","[['FACT', [0, 0, 7]], ['FACT', [1, 3, 2]], ['FACT', [2, 0, 1]], ['FACT', [6, 4, 8]], ['FACT', [7, 1, 6]], ['FACT', [7, 2, 8]], ['FACT', [7, 3, 3]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 0, 9]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 7], ['COL', 0], ['COL', 3], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [6, 5, 2]]",4,12,1,2,1,0,0,1,1,2,0,4,1,7,4,1,1,4,1,3,8,32.66773200035095,28.299999999999997
