grid,hint_facts,hint_constraints,hint_derived,number_constraints,number_facts,number_block_cons,number_col_cons,number_row_cons,adjacent_row_used,adjacent_col_used,adjacent_block_used,other_row_cons,other_col_cons,other_block_cons,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,number_adjacent_block_facts,number_adjacent_col_facts,number_adjacent_constraints,number_adjacent_facts,number_adjacent_row_facts,number_other_constraints,number_other_facts,time,obj_value
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 0]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 0]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [1, 8, 1]], ['FACT', [2, 3, 5]], ['FACT', [2, 4, 6]], ['FACT', [3, 8, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 1], ['ROW', 0], ['COL', 6], ['COL', 7], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [2, 8, 3]]",8,8,4,2,2,0,0,1,2,2,3,5,1,2,1,3,1,5,2,7,3,73.54614734649658,473.8
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 0]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 0]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 8, 3]], ['FACT', [3, 8, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 8, 2]]]","[['ROW', 8], ['ROW', 7], ['COL', 6], ['COL', 7], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [6, 8, 7]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,2,7,1,8,1,8,0,44.51204538345337,268.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 0]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 8, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 8, 3]], ['FACT', [4, 3, 9]], ['FACT', [5, 8, 8]], ['FACT', [6, 8, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 8, 2]]]","[['ROW', 5], ['ROW', 3], ['COL', 6], ['COL', 7], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 8, 5]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,7,1,8,1,8,0,30.192018032073975,168.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 0 0 0 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 4, 3]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]], ['FACT', [8, 3, 1]], ['FACT', [8, 8, 2]]]","[['ROW', 5], ['ROW', 4], ['ROW', 8], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 7, 6]]",10,12,5,2,3,0,0,1,3,2,4,3,0,9,0,0,1,3,3,9,9,39.41467308998108,990.6999999999999
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 0 0 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 6, 9]], ['FACT', [1, 1, 3]], ['FACT', [1, 6, 8]], ['FACT', [2, 1, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 4, 9]], ['FACT', [7, 6, 5]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 6, 6]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 5], ['ROW', 4], ['ROW', 7], ['COL', 6], ['COL', 1], ['COL', 8], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [3, 6, 1]]",12,20,5,4,3,0,1,0,3,3,5,10,0,10,0,6,1,10,4,11,10,63.13183927536011,1117.5
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 0 1 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [0, 5, 3]], ['FACT', [1, 4, 7]], ['FACT', [1, 5, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 1, 2]], ['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 4, 9]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 5, 5]]]","[['ROW', 5], ['ROW', 6], ['ROW', 4], ['ROW', 2], ['ROW', 0], ['COL', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 5, 8]]",12,16,4,3,5,0,1,0,5,2,4,6,0,10,0,3,1,6,3,11,10,63.57571363449097,1114.0
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 8 1 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 0 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 4, 1]], ['FACT', [0, 5, 3]], ['FACT', [1, 4, 7]], ['FACT', [2, 4, 6]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [4, 3, 9]], ['FACT', [6, 1, 5]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 8], ['ROW', 7], ['COL', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 5, 2]]",9,12,4,3,2,0,1,0,2,2,4,5,0,7,0,2,1,5,3,8,7,30.140849828720093,782.9
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 0 4 3 8 1 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 5, 8]], ['FACT', [3, 6, 1]], ['FACT', [3, 7, 6]], ['FACT', [3, 8, 9]], ['FACT', [8, 2, 3]]]","[['ROW', 5], ['ROW', 4], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [3, 2, 7]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,2,1,8,6,8,0,41.73996949195862,213.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 0 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [0, 6, 9]], ['FACT', [1, 4, 7]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [3, 2, 7]], ['FACT', [3, 4, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 1, 1]], ['FACT', [4, 3, 9]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 6, 5]], ['FACT', [8, 3, 1]], ['FACT', [8, 6, 6]]]","[['ROW', 3], ['ROW', 6], ['ROW', 4], ['COL', 6], ['COL', 3], ['COL', 7], ['COL', 8], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [5, 6, 4]]",12,15,5,4,3,0,1,0,3,3,5,6,0,9,0,6,1,6,0,11,9,48.97718667984009,977.1
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 0 0 0 5]
 [0 9 0 0 5 0 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [1, 6, 8]], ['FACT', [2, 6, 2]], ['FACT', [4, 1, 1]], ['FACT', [5, 6, 4]], ['FACT', [6, 6, 3]], ['FACT', [7, 6, 5]], ['FACT', [8, 6, 6]]]","[['ROW', 5], ['ROW', 3], ['COL', 6], ['COL', 7], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]]]","['DERIVED', [4, 6, 7]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,7,1,8,1,8,0,33.21313810348511,168.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 0 7 0 5]
 [0 9 0 0 5 0 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [3, 2, 7]], ['FACT', [4, 1, 1]], ['FACT', [4, 6, 7]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 5, 2]], ['FACT', [8, 5, 5]]]","[['ROW', 5], ['ROW', 3], ['COL', 3], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 5, 6]]",9,11,5,2,2,0,0,1,2,2,4,6,0,5,0,4,1,6,2,8,5,24.802610635757446,575.0
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 0 5]
 [0 9 0 0 5 0 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 6, 9]], ['FACT', [0, 8, 6]], ['FACT', [1, 8, 1]], ['FACT', [2, 1, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [4, 1, 1]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [4, 5, 6]], ['FACT', [6, 8, 7]], ['FACT', [7, 8, 4]], ['FACT', [8, 7, 8]]]","[['ROW', 5], ['ROW', 3], ['ROW', 2], ['COL', 6], ['COL', 8], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [4, 7, 3]]",9,13,4,2,3,0,0,1,3,2,3,5,0,8,0,1,1,5,4,8,8,64.15318131446838,901.8
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 0 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 5, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [7, 1, 6]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]], ['FACT', [8, 5, 5]]]","[['ROW', 3], ['ROW', 4], ['ROW', 7], ['COL', 3], ['COL', 1], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 5, 1]]",12,16,6,3,3,0,0,1,3,3,5,6,0,10,0,4,1,6,2,11,10,115.08721399307251,1095.1
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 1 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 0 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [3, 5, 8]], ['FACT', [4, 5, 6]], ['FACT', [5, 5, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 6, 5]], ['FACT', [7, 8, 4]]]","[['ROW', 6], ['ROW', 8], ['COL', 3], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 5, 7]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,1,6,1,8,2,8,0,26.700584173202515,177.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 0 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 1 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [1, 5, 9]], ['FACT', [2, 8, 3]], ['FACT', [3, 5, 8]], ['FACT', [4, 5, 6]], ['FACT', [5, 5, 1]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 5, 5]]]","[['ROW', 1], ['ROW', 0], ['COL', 3], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [2, 5, 4]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,1,7,1,8,1,8,0,24.755890369415283,168.2
"[[0 4 2 0 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 1 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 2, 2]], ['FACT', [0, 8, 6]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [3, 4, 3]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [6, 5, 2]], ['FACT', [7, 5, 7]], ['FACT', [8, 3, 1]], ['FACT', [8, 5, 5]]]","[['ROW', 1], ['ROW', 2], ['COL', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [0, 3, 8]]",9,11,4,3,2,0,1,0,2,2,4,6,0,5,1,4,1,6,2,8,5,160.8760437965393,675.0
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 1 4 0 8]
 [0 5 0 0 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [0, 5, 3]], ['FACT', [1, 5, 9]], ['FACT', [2, 3, 5]], ['FACT', [2, 5, 4]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [4, 4, 2]], ['FACT', [6, 6, 3]], ['FACT', [6, 8, 7]], ['FACT', [8, 3, 1]]]","[['ROW', 8], ['ROW', 7], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [6, 3, 6]]",9,11,5,2,2,0,0,1,2,2,4,7,0,4,1,5,1,7,2,8,4,107.44339108467102,576.0999999999999
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 0 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [2, 3, 5]], ['FACT', [2, 6, 2]], ['FACT', [3, 0, 5]], ['FACT', [3, 1, 2]], ['FACT', [4, 7, 3]], ['FACT', [4, 8, 5]], ['FACT', [5, 1, 9]], ['FACT', [5, 6, 4]], ['FACT', [6, 3, 6]], ['FACT', [8, 2, 3]], ['FACT', [8, 3, 1]]]","[['ROW', 3], ['ROW', 4], ['COL', 6], ['COL', 5], ['COL', 2], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 3, 7]]",11,12,5,4,2,0,0,1,2,4,4,6,0,6,0,4,1,6,2,10,6,27.147554874420166,695.0
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 0 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [1, 1, 3]], ['FACT', [1, 6, 8]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 3, 7]], ['FACT', [6, 3, 6]], ['FACT', [8, 3, 1]]]","[['ROW', 2], ['ROW', 0], ['COL', 3], ['COL', 5], ['COL', 4], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[6, 3], [9, 6]]]]","['DERIVED', [1, 3, 2]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,6,1,8,2,8,0,18.90265202522278,177.2
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 2 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 0 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 3, 8]], ['FACT', [1, 3, 2]], ['FACT', [2, 3, 5]], ['FACT', [3, 3, 4]], ['FACT', [4, 3, 9]], ['FACT', [5, 3, 7]], ['FACT', [7, 1, 6]], ['FACT', [8, 3, 1]]]","[['ROW', 6], ['ROW', 8], ['COL', 5], ['COL', 4], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [7, 3, 3]]",9,8,5,2,2,0,0,1,2,2,4,8,0,0,1,7,1,8,1,8,0,14.711785316467285,168.2
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 2 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 0 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [0, 2, 2]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [5, 3, 7]], ['FACT', [5, 4, 5]], ['FACT', [5, 5, 1]], ['FACT', [5, 6, 4]], ['FACT', [5, 8, 8]], ['FACT', [6, 1, 5]], ['FACT', [7, 4, 9]], ['FACT', [8, 1, 7]], ['FACT', [8, 2, 3]]]","[['ROW', 3], ['ROW', 4], ['ROW', 7], ['COL', 1], ['COL', 0], ['BLOCK', [[3, 3], [6, 6]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]], ['BLOCK', [[3, 6], [6, 9]]]]","['DERIVED', [5, 2, 6]]",10,13,5,2,3,0,0,1,3,2,4,7,0,6,0,2,1,7,5,9,6,31.745293140411377,713.1
"[[0 4 2 8 1 3 9 0 6]
 [0 3 0 2 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 3, 2]], ['FACT', [1, 5, 9]], ['FACT', [1, 6, 8]], ['FACT', [1, 8, 1]], ['FACT', [3, 2, 7]], ['FACT', [5, 2, 6]], ['FACT', [8, 2, 3]]]","[['ROW', 2], ['ROW', 0], ['COL', 1], ['COL', 0], ['COL', 2], ['BLOCK', [[0, 3], [3, 6]]], ['BLOCK', [[0, 6], [3, 9]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [1, 2, 5]]",9,8,4,3,2,0,1,0,2,2,4,8,0,0,1,3,1,8,4,8,0,26.682023763656616,194.2
"[[0 4 2 8 1 3 9 0 6]
 [0 3 5 2 7 9 8 0 1]
 [0 8 0 5 6 4 2 0 3]
 [5 2 7 4 3 8 1 6 9]
 [0 1 0 9 2 6 7 3 5]
 [0 9 6 7 5 1 4 0 8]
 [0 5 0 6 8 2 3 0 7]
 [0 6 0 3 9 7 5 0 4]
 [0 7 3 1 4 5 6 8 2]]","[['FACT', [0, 1, 4]], ['FACT', [1, 1, 3]], ['FACT', [2, 1, 8]], ['FACT', [3, 0, 5]], ['FACT', [3, 2, 7]], ['FACT', [4, 7, 3]], ['FACT', [5, 2, 6]], ['FACT', [8, 3, 1]], ['FACT', [8, 4, 4]], ['FACT', [8, 7, 8]], ['FACT', [8, 8, 2]]]","[['ROW', 6], ['ROW', 4], ['ROW', 7], ['COL', 1], ['COL', 2], ['BLOCK', [[6, 6], [9, 9]]], ['BLOCK', [[0, 0], [3, 3]]], ['BLOCK', [[3, 0], [6, 3]]], ['BLOCK', [[6, 3], [9, 6]]], ['BLOCK', [[6, 0], [9, 3]]]]","['DERIVED', [8, 0, 9]]",10,11,5,2,3,0,0,1,3,2,4,5,0,6,0,1,1,5,4,9,6,33.22129559516907,701.9
